page_url,element_index,tag,role,element_id,input_type,visible_label,aria_label,aria_labelledby,aria_labelledby_text,title_attr,value_attr,alt_attr,accessible_name,wcag_2_5_3_status,wcag_2_5_3_violation,overall_status,html_snippet
https://www.bluecaffeine.com/,193,DIV,option,,,"<img loading=""lazy"" decoding=""async"" width=""280"" height=""280"" src=""https://www.bluecaffeine.com/wp-content/uploads/2020/09/ia_100000082@2x.png"" class=""tfree-client-image wp-post-image"" alt="""" srcset=""https://www.bluecaffeine.com/wp-content/uploads/2020/09/ia_100000082@2x.png 280w, https://www.bluecaffeine.com/wp-content/uploads/2020/09/ia_100000082@2x-150x150.png 150w, https://www.bluecaffeine.com/wp-content/uploads/2020/09/ia_100000082@2x-120x120.png 120w"" sizes=""(max-width: 280px) 100vw, 280px""/>“Blue Caffeine’s customer-first attitude is a direct reflection of its expertise and the founders’ successful history as big-time consultants for major global players. They understand requirements well and execute even better”
ARNOLD HUFFMANCEO, Digital Yalo, Atlanta, GA",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""<img loading=""lazy"" decoding=""async"" width=""280"" height=""280"" src=""https://www.bluecaffeine.com/wp-content/uploads/2020/09/ia_100000082@2x.png"" class=""tfree-client-image wp-post-image"" alt="""" srcset=""https://www.bluecaffeine.com/wp-content/uploads/2020/09/ia_100000082@2x.png 280w, https://www.bluecaffeine.com/wp-content/uploads/2020/09/ia_100000082@2x-150x150.png 150w, https://www.bluecaffeine.com/wp-content/uploads/2020/09/ia_100000082@2x-120x120.png 120w"" sizes=""(max-width: 280px) 100vw, 280px""/>“Blue Caffeine’s customer-first attitude is a direct reflection of its expertise and the founders’ successful history as big-time consultants for major global players. They understand requirements well and execute even better”
ARNOLD HUFFMANCEO, Digital Yalo, Atlanta, GA"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""sp-testimonial-free-item slick-slide slick-current slick-active"" data-slick-index=""0"" aria-hidden=""false"" style=""width: 0px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide20""><div class=""sp-testimonial-free""><div class=""sp-tfree-client-image""><img loading=""lazy"" decoding=""async"" width=""280"" height=""280"" src=""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20v"
https://www.bluecaffeine.com/,194,DIV,option,,,"<img loading=""lazy"" decoding=""async"" width=""150"" height=""150"" src=""https://www.bluecaffeine.com/wp-content/uploads/2020/09/rav-150x150-1.jpg"" class=""tfree-client-image wp-post-image"" alt="""" srcset=""https://www.bluecaffeine.com/wp-content/uploads/2020/09/rav-150x150-1.jpg 150w, https://www.bluecaffeine.com/wp-content/uploads/2020/09/rav-150x150-1-120x120.jpg 120w"" sizes=""(max-width: 150px) 100vw, 150px""/>“For an early stage startup like us, Blue Caffeine has been a trusted partner for user acquistion and a cost effective launch strategy. Blue Caffeine played a key role in our growth with their quick turn around times, transparent processes and consistent communication”
RAVI KOKACEO, Stocksnips, Pittsburgh, PA",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""<img loading=""lazy"" decoding=""async"" width=""150"" height=""150"" src=""https://www.bluecaffeine.com/wp-content/uploads/2020/09/rav-150x150-1.jpg"" class=""tfree-client-image wp-post-image"" alt="""" srcset=""https://www.bluecaffeine.com/wp-content/uploads/2020/09/rav-150x150-1.jpg 150w, https://www.bluecaffeine.com/wp-content/uploads/2020/09/rav-150x150-1-120x120.jpg 120w"" sizes=""(max-width: 150px) 100vw, 150px""/>“For an early stage startup like us, Blue Caffeine has been a trusted partner for user acquistion and a cost effective launch strategy. Blue Caffeine played a key role in our growth with their quick turn around times, transparent processes and consistent communication”
RAVI KOKACEO, Stocksnips, Pittsburgh, PA"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""sp-testimonial-free-item slick-slide"" data-slick-index=""1"" aria-hidden=""true"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide21"" style=""width: 0px;""><div class=""sp-testimonial-free""><div class=""sp-tfree-client-image""><img loading=""lazy"" decoding=""async"" width=""150"" height=""150"" src=""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20150%20150'%3"
https://www.bluecaffeine.com/,195,DIV,option,,,"<img loading=""lazy"" decoding=""async"" width=""80"" height=""80"" src=""https://www.bluecaffeine.com/wp-content/uploads/2020/09/1-1-150x150-1-e1604563284815.png"" class=""tfree-client-image wp-post-image"" alt=""""/>“Blue Caffeine started off as our SEM agency and quickly enhanced our Paid Search efforts and SEO. They took over our Social Media advertising, list building & database management, helping us streamline contact acquisition efforts. They are responsive, knowledgeable and a valued extension of our marketing team.”
JASON KAPLERVP, Marketing, LiveWorld Inc., San Jose, CA",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""<img loading=""lazy"" decoding=""async"" width=""80"" height=""80"" src=""https://www.bluecaffeine.com/wp-content/uploads/2020/09/1-1-150x150-1-e1604563284815.png"" class=""tfree-client-image wp-post-image"" alt=""""/>“Blue Caffeine started off as our SEM agency and quickly enhanced our Paid Search efforts and SEO. They took over our Social Media advertising, list building & database management, helping us streamline contact acquisition efforts. They are responsive, knowledgeable and a valued extension of our marketing team.”
JASON KAPLERVP, Marketing, LiveWorld Inc., San Jose, CA"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""sp-testimonial-free-item slick-slide"" data-slick-index=""2"" aria-hidden=""true"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide22"" style=""width: 0px;""><div class=""sp-testimonial-free""><div class=""sp-tfree-client-image""><img loading=""lazy"" decoding=""async"" width=""80"" height=""80"" src=""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%2080%2080'%3E%3C"
https://www.bluecaffeine.com/,196,DIV,listbox,,,"“Blue Caffeine’s customer-first attitude is a direct reflection of its expertise and the founders’ successful history as big-time consultants for major global players. They understand requirements well and execute even better”

ARNOLD HUFFMAN
CEO, Digital Yalo, Atlanta, GA

“For an early stage startup like us, Blue Caffeine has been a trusted partner for user acquistion and a cost effective launch strategy. Blue Caffeine played a key role in our growth with their quick turn around times, transparent processes and consistent communication”

RAVI KOKA
CEO, Stocksnips, Pittsburgh, PA

“Blue Caffeine started off as our SEM agency and quickly enhanced our Paid Search efforts and SEO. They took over our Social Media advertising, list building & database management, helping us streamline contact acquisition efforts. They are responsive, knowledgeable and a valued extension of our marketing team.”

JASON KAPLER
VP, Marketing, LiveWorld Inc., San Jose, CA",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""“Blue Caffeine’s customer-first attitude is a direct reflection of its expertise and the founders’ successful history as big-time consultants for major global players. They understand requirements well and execute even better”

ARNOLD HUFFMAN
CEO, Digital Yalo, Atlanta, GA

“For an early stage startup like us, Blue Caffeine has been a trusted partner for user acquistion and a cost effective launch strategy. Blue Caffeine played a key role in our growth with their quick turn around times, transparent processes and consistent communication”

RAVI KOKA
CEO, Stocksnips, Pittsburgh, PA

“Blue Caffeine started off as our SEM agency and quickly enhanced our Paid Search efforts and SEO. They took over our Social Media advertising, list building & database management, helping us streamline contact acquisition efforts. They are responsive, knowledgeable and a valued extension of our marketing team.”

JASON KAPLER
VP, Marketing, LiveWorld Inc., San Jose, CA"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""slick-track"" style=""opacity: 1; width: 2502px; transform: translate3d(0px, 0px, 0px);"" role=""listbox""><div class=""sp-testimonial-free-item slick-slide slick-current slick-active"" data-slick-index=""0"" aria-hidden=""false"" style=""width: 834px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide30""><div class=""sp-testimonial-free""><div class=""sp-tfree-client-image""><img loading=""laz"
https://www.bluecaffeine.com/,197,DIV,option,,,"“Blue Caffeine’s customer-first attitude is a direct reflection of its expertise and the founders’ successful history as big-time consultants for major global players. They understand requirements well and execute even better”

ARNOLD HUFFMAN
CEO, Digital Yalo, Atlanta, GA",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""“Blue Caffeine’s customer-first attitude is a direct reflection of its expertise and the founders’ successful history as big-time consultants for major global players. They understand requirements well and execute even better”

ARNOLD HUFFMAN
CEO, Digital Yalo, Atlanta, GA"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""sp-testimonial-free-item slick-slide slick-current slick-active"" data-slick-index=""0"" aria-hidden=""false"" style=""width: 834px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide30""><div class=""sp-testimonial-free""><div class=""sp-tfree-client-image""><img loading=""lazy"" decoding=""async"" width=""280"" height=""280"" src=""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%2"
https://www.bluecaffeine.com/,198,DIV,option,,,"“For an early stage startup like us, Blue Caffeine has been a trusted partner for user acquistion and a cost effective launch strategy. Blue Caffeine played a key role in our growth with their quick turn around times, transparent processes and consistent communication”

RAVI KOKA
CEO, Stocksnips, Pittsburgh, PA",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""“For an early stage startup like us, Blue Caffeine has been a trusted partner for user acquistion and a cost effective launch strategy. Blue Caffeine played a key role in our growth with their quick turn around times, transparent processes and consistent communication”

RAVI KOKA
CEO, Stocksnips, Pittsburgh, PA"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""sp-testimonial-free-item slick-slide"" data-slick-index=""1"" aria-hidden=""true"" style=""width: 834px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide31""><div class=""sp-testimonial-free""><div class=""sp-tfree-client-image""><img loading=""lazy"" decoding=""async"" width=""150"" height=""150"" src=""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20150%20150'"
https://www.bluecaffeine.com/,199,DIV,option,,,"“Blue Caffeine started off as our SEM agency and quickly enhanced our Paid Search efforts and SEO. They took over our Social Media advertising, list building & database management, helping us streamline contact acquisition efforts. They are responsive, knowledgeable and a valued extension of our marketing team.”

JASON KAPLER
VP, Marketing, LiveWorld Inc., San Jose, CA",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""“Blue Caffeine started off as our SEM agency and quickly enhanced our Paid Search efforts and SEO. They took over our Social Media advertising, list building & database management, helping us streamline contact acquisition efforts. They are responsive, knowledgeable and a valued extension of our marketing team.”

JASON KAPLER
VP, Marketing, LiveWorld Inc., San Jose, CA"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""sp-testimonial-free-item slick-slide"" data-slick-index=""2"" aria-hidden=""true"" style=""width: 834px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide32""><div class=""sp-testimonial-free""><div class=""sp-tfree-client-image""><img loading=""lazy"" decoding=""async"" width=""80"" height=""80"" src=""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%2080%2080'%3E%"
https://www.bluecaffeine.com/,200,DIV,listbox,,,"Facebook Case Study
Acute targeting on Facebook using custom audiences
SEO Audit Case Study
Customized SEO Audit for a prospective client of a creative agency
LiveWorld Case Study
Digital Marketing strategy for a social customer experience company
StockSnips Case Study
Email marketing for a Fintech audience ...
Converge Point Case Study
Bidding on non-branded keywords that you already rank for...
3 Phase Strategy-New
How a three-phase strategy helped improve AdWords performance
Profit Case Study
Profit.co introduced their Objectives & Key Results (OKR) solution in 2018",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""Facebook Case Study
Acute targeting on Facebook using custom audiences
SEO Audit Case Study
Customized SEO Audit for a prospective client of a creative agency
LiveWorld Case Study
Digital Marketing strategy for a social customer experience company
StockSnips Case Study
Email marketing for a Fintech audience ...
Converge Point Case Study
Bidding on non-branded keywords that you already rank for...
3 Phase Strategy-New
How a three-phase strategy helped improve AdWords performance
Profit Case Study
Profit.co introduced their Objectives & Key Results (OKR) solution in 2018"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""slick-track"" style=""opacity: 1; width: 2660px; transform: translate3d(0px, 0px, 0px);"" role=""listbox""><div class=""ult-item-wrap slick-slide slick-current slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""0"" aria-hidden=""false"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide10"">
	<div class=""wpb_raw_code wpb_cont"
https://www.bluecaffeine.com/,201,DIV,option,,,"Facebook Case Study
Acute targeting on Facebook using custom audiences",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""Facebook Case Study
Acute targeting on Facebook using custom audiences"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""ult-item-wrap slick-slide slick-current slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""0"" aria-hidden=""false"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide10"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class=""overlay-image"">
  <a href=""https://www.bluec"
https://www.bluecaffeine.com/,202,DIV,option,,,"SEO Audit Case Study
Customized SEO Audit for a prospective client of a creative agency",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""SEO Audit Case Study
Customized SEO Audit for a prospective client of a creative agency"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""ult-item-wrap slick-slide slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""1"" aria-hidden=""false"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide11"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/s"
https://www.bluecaffeine.com/,203,DIV,option,,,"LiveWorld Case Study
Digital Marketing strategy for a social customer experience company",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""LiveWorld Case Study
Digital Marketing strategy for a social customer experience company"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""ult-item-wrap slick-slide slick-active animated no-animation"" data-animation=""animated no-animation"" data-slick-index=""2"" aria-hidden=""false"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide12"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/l"
https://www.bluecaffeine.com/,204,DIV,option,,,"StockSnips Case Study
Email marketing for a Fintech audience ...",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""StockSnips Case Study
Email marketing for a Fintech audience ..."" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""3"" aria-hidden=""true"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide13"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/stocksnips-case-study/"" tabindex=""-1"""
https://www.bluecaffeine.com/,205,DIV,option,,,"Converge Point Case Study
Bidding on non-branded keywords that you already rank for...",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""Converge Point Case Study
Bidding on non-branded keywords that you already rank for..."" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""4"" aria-hidden=""true"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide14"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/converge-point-case-study/"" tabindex="
https://www.bluecaffeine.com/,206,DIV,option,,,"3 Phase Strategy-New
How a three-phase strategy helped improve AdWords performance",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""3 Phase Strategy-New
How a three-phase strategy helped improve AdWords performance"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""5"" aria-hidden=""true"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide15"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/3-phase-strategy-new/"" tabindex=""-1"">"
https://www.bluecaffeine.com/,207,DIV,option,,,"Profit Case Study
Profit.co introduced their Objectives & Key Results (OKR) solution in 2018",,,,,,,,FAILED,"2.5.3: No accessible name found. Visible label is ""Profit Case Study
Profit.co introduced their Objectives & Key Results (OKR) solution in 2018"" but the element has no aria-label, aria-labelledby, title, or computed text name.",FAILED,"<div class=""ult-item-wrap slick-slide"" data-animation=""animated no-animation"" data-slick-index=""6"" aria-hidden=""true"" style=""width: 340px;"" tabindex=""-1"" role=""option"" aria-describedby=""slick-slide16"">
	<div class=""wpb_raw_code wpb_content_element wpb_raw_html"">
		<div class=""wpb_wrapper"">
			<div class="" overlay-image"">
  <a href=""https://www.bluecaffeine.com/profit-case-study/"" tabindex=""-1""><im"
https://www.bluecaffeine.com/,208,SPAN,button,,,,Go to slide 1,,,,,,Go to slide 1,N/A,No visible text label — rule does not apply.,N/A,"<span class=""swiper-pagination-bullet swiper-pagination-bullet-active"" tabindex=""0"" role=""button"" aria-label=""Go to slide 1"" aria-current=""true""></span>"
,,,,,,,,,,,,,,,,,
── SUMMARY ──,,Total elements          : 209,Checked (N/A excluded)  : 164,PASSED                  : 96,FAILED                  : 68,N/A (no visible text)   : 45,,,,,,,Pass rate               : 58.5%,FAILED,,FAILED,
